source,source_code,source_sheet,대분류,중분류,source_item_text,source_operation_type,canonical_id
union_standard_time,1448003,화물-중형화물,소모품 및 하체정비,하체 부품,프레임리어크로스멤버,교환,CAN-002915
union_standard_time,1448007,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)온리,탈착,CAN-002489
union_standard_time,1448007,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)온리,교환,CAN-002488
union_standard_time,1448008,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)온리(더블캡),탈착,CAN-002491
union_standard_time,1448008,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)온리(더블캡),교환,CAN-002490
union_standard_time,1448009,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)컴플리트,탈착,CAN-002493
union_standard_time,1448009,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)컴플리트,교환,CAN-002492
union_standard_time,1448010,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)컴플리트(더블캡),탈착,CAN-002495
union_standard_time,1448010,화물-중형화물,기능정비,엔진 부품,캐빈(운전대)컴플리트(더블캡),교환,CAN-002494
union_standard_time,1449013,화물-중형화물,기능정비,엔진 부품,캐빈스테이 ASSY,탈착,CAN-002487
union_standard_time,1449013,화물-중형화물,기능정비,엔진 부품,캐빈스테이 ASSY,교환,CAN-002486
union_standard_time,1449014,화물-중형화물,기능정비,엔진 부품,캐빈로크장치 ASSY,탈착,CAN-002477
union_standard_time,1449014,화물-중형화물,기능정비,엔진 부품,캐빈로크장치 ASSY,교환,CAN-002476
union_standard_time,1449015,화물-중형화물,기능정비,엔진 부품,캐빈마운팅브라켓 ASSY,탈착,CAN-002485
union_standard_time,1449015,화물-중형화물,기능정비,엔진 부품,캐빈마운팅브라켓 ASSY,교환,CAN-002484
union_standard_time,1458201,화물-중형화물,기능정비,엔진 부품,적재함,탈착,CAN-002307
union_standard_time,1458201,화물-중형화물,기능정비,엔진 부품,적재함,교환,CAN-002306
union_standard_time,1458203,화물-중형화물,기능정비,엔진 부품,"적재함 탑, 탱크로리",탈착,CAN-002327
union_standard_time,1458203,화물-중형화물,기능정비,엔진 부품,"적재함 탑, 탱크로리",교환,CAN-002326
union_standard_time,1458204,화물-중형화물,기능정비,엔진 부품,로드레스트,탈착,CAN-000381
union_standard_time,1458204,화물-중형화물,기능정비,엔진 부품,로드레스트,교환,CAN-000380
union_standard_time,1458209,화물-중형화물,기능정비,엔진 부품,적재함 뒷문,탈착,CAN-002311
union_standard_time,1458209,화물-중형화물,기능정비,엔진 부품,적재함 뒷문,교환,CAN-002310
union_standard_time,1458305,화물-중형화물,기능정비,엔진 부품,적재함 옆문(좌측),탈착,CAN-002321
union_standard_time,1458305,화물-중형화물,기능정비,엔진 부품,적재함 옆문(좌측),교환,CAN-002320
union_standard_time,1458407,화물-중형화물,기능정비,엔진 부품,적재함 옆문(우측),탈착,CAN-002319
union_standard_time,1458407,화물-중형화물,기능정비,엔진 부품,적재함 옆문(우측),교환,CAN-002318
union_standard_time,1459212,화물-중형화물,기능정비,엔진 부품,적재함 뒤힌지 체크,탈착,CAN-002309
union_standard_time,1459212,화물-중형화물,기능정비,엔진 부품,적재함 뒤힌지 체크,교환,CAN-002308
union_standard_time,1468205,화물-중형화물,소모품 및 하체정비,브레이크/타이어,스페어타이어 캐리어,탈착,CAN-001420
union_standard_time,1468205,화물-중형화물,소모품 및 하체정비,브레이크/타이어,스페어타이어 캐리어,교환,CAN-001419
union_standard_time,1468206,화물-중형화물,소모품 및 하체정비,브레이크/타이어,스페어타이어 캐리어#2,탈착,CAN-001418
union_standard_time,1468206,화물-중형화물,소모품 및 하체정비,브레이크/타이어,스페어타이어 캐리어#2,교환,CAN-001417
union_standard_time,1468301,화물-중형화물,소모품 및 하체정비,브레이크/타이어,"휠하우스(화물,좌)",탈착,CAN-003424
union_standard_time,1468301,화물-중형화물,소모품 및 하체정비,브레이크/타이어,"휠하우스(화물,좌)",교환,CAN-003423
union_standard_time,1468309,화물-중형화물,기능정비,엔진 부품,가드레일(좌측),탈착,CAN-000108
union_standard_time,1468309,화물-중형화물,기능정비,엔진 부품,가드레일(좌측),교환,CAN-000107
union_standard_time,1468311,화물-중형화물,기능정비,엔진 부품,"가드레일(좌,조립식)",탈착,CAN-000106
union_standard_time,1468311,화물-중형화물,기능정비,엔진 부품,"가드레일(좌,조립식)",교환,CAN-000105
union_standard_time,1468402,화물-중형화물,소모품 및 하체정비,브레이크/타이어,"휠하우스(화물,우)",탈착,CAN-003422
union_standard_time,1468402,화물-중형화물,소모품 및 하체정비,브레이크/타이어,"휠하우스(화물,우)",교환,CAN-003421
union_standard_time,1468410,화물-중형화물,기능정비,엔진 부품,가드레일(우측),탈착,CAN-000104
union_standard_time,1468410,화물-중형화물,기능정비,엔진 부품,가드레일(우측),교환,CAN-000103
union_standard_time,1468412,화물-중형화물,기능정비,엔진 부품,"가드레일(우,조립식)",탈착,CAN-000102
union_standard_time,1468412,화물-중형화물,기능정비,엔진 부품,"가드레일(우,조립식)",교환,CAN-000101
union_standard_time,1469513,화물-중형화물,기능정비,엔진 부품,머드가드(앞좌),탈착,CAN-000829
union_standard_time,1469513,화물-중형화물,기능정비,엔진 부품,머드가드(앞좌),교환,CAN-000828
union_standard_time,1469614,화물-중형화물,기능정비,엔진 부품,머드가드(앞우),탈착,CAN-000827
union_standard_time,1469614,화물-중형화물,기능정비,엔진 부품,머드가드(앞우),교환,CAN-000826
union_standard_time,1469715,화물-중형화물,기능정비,엔진 부품,머드가드(뒤좌),탈착,CAN-000825
union_standard_time,1469715,화물-중형화물,기능정비,엔진 부품,머드가드(뒤좌),교환,CAN-000824
union_standard_time,1469816,화물-중형화물,기능정비,엔진 부품,머드가드(뒤우),탈착,CAN-000823
union_standard_time,1469816,화물-중형화물,기능정비,엔진 부품,머드가드(뒤우),교환,CAN-000822
union_standard_time,3478001,화물-중형화물,소모품 및 하체정비,브레이크/타이어,크러시패드,탈착,CAN-002613
union_standard_time,3478001,화물-중형화물,소모품 및 하체정비,브레이크/타이어,크러시패드,교환,CAN-002612
union_standard_time,3478006,화물-중형화물,소모품 및 하체정비,브레이크/타이어,크러시패드분리형덮개,탈착,CAN-002615
union_standard_time,3478006,화물-중형화물,소모품 및 하체정비,브레이크/타이어,크러시패드분리형덮개,교환,CAN-002614
union_standard_time,3478009,화물-중형화물,기능정비,엔진 부품,콘솔박스,탈착,CAN-002570
union_standard_time,3478009,화물-중형화물,기능정비,엔진 부품,콘솔박스,교환,CAN-002569
union_standard_time,3478024,화물-중형화물,기능정비,에어컨,에어컨 에바포레이터(화물),탈착,CAN-001819
union_standard_time,3478024,화물-중형화물,기능정비,에어컨,에어컨 에바포레이터(화물),교환,CAN-001818
union_standard_time,3478402,화물-중형화물,기능정비,엔진 부품,프론트 시트(우측),탈착,CAN-003090
union_standard_time,3478402,화물-중형화물,기능정비,엔진 부품,프론트 시트(우측),교환,CAN-003089
union_standard_time,3479019,화물-중형화물,기능정비,에어컨,히터 유니트,탈착,CAN-003452
union_standard_time,3479019,화물-중형화물,기능정비,에어컨,히터 유니트,교환,CAN-003451
union_standard_time,3488008,화물-중형화물,기능정비,엔진 부품,리어 시트,탈착,CAN-000641
union_standard_time,3488008,화물-중형화물,기능정비,엔진 부품,리어 시트,교환,CAN-000640
union_standard_time,3488301,화물-중형화물,기능정비,엔진 부품,프론트 시트(좌측),탈착,CAN-003100
union_standard_time,3488301,화물-중형화물,기능정비,엔진 부품,프론트 시트(좌측),교환,CAN-003099
union_standard_time,3488329,화물-중형화물,기능정비,엔진 부품,시트기어(좌측),탈착,CAN-001519
union_standard_time,3488329,화물-중형화물,기능정비,엔진 부품,시트기어(좌측),교환,CAN-001518
union_standard_time,3488430,화물-중형화물,기능정비,엔진 부품,시트기어(우측),탈착,CAN-001517
union_standard_time,3488430,화물-중형화물,기능정비,엔진 부품,시트기어(우측),교환,CAN-001516
union_standard_time,3499017,화물-중형화물,기능정비,엔진 부품,안전밸트(2점식)NO.1,탈착,CAN-001619
union_standard_time,3499017,화물-중형화물,기능정비,엔진 부품,안전밸트(2점식)NO.1,교환,CAN-001618
union_standard_time,3499018,화물-중형화물,기능정비,엔진 부품,안전밸트(2점식)NO.2,탈착,CAN-001621
union_standard_time,3499018,화물-중형화물,기능정비,엔진 부품,안전밸트(2점식)NO.2,교환,CAN-001620
union_standard_time,3499019,화물-중형화물,기능정비,엔진 부품,안전밸트(2점식)NO.3,탈착,CAN-001623
union_standard_time,3499019,화물-중형화물,기능정비,엔진 부품,안전밸트(2점식)NO.3,교환,CAN-001622
union_standard_time,3499501,화물-중형화물,기능정비,엔진 부품,"안전벨트(앞,좌)",탈착,CAN-001665
union_standard_time,3499501,화물-중형화물,기능정비,엔진 부품,"안전벨트(앞,좌)",교환,CAN-001664
union_standard_time,3499604,화물-중형화물,기능정비,엔진 부품,"안전벨트(앞,우)",탈착,CAN-001661
union_standard_time,3499604,화물-중형화물,기능정비,엔진 부품,"안전벨트(앞,우)",교환,CAN-001660
union_standard_time,3499706,화물-중형화물,기능정비,엔진 부품,"안전벨트(뒤,좌)",탈착,CAN-001657
union_standard_time,3499706,화물-중형화물,기능정비,엔진 부품,"안전벨트(뒤,좌)",교환,CAN-001656
union_standard_time,3499807,화물-중형화물,기능정비,엔진 부품,"안전벨트(뒤,우)",탈착,CAN-001655
union_standard_time,3499807,화물-중형화물,기능정비,엔진 부품,"안전벨트(뒤,우)",교환,CAN-001654
union_standard_time,3508001,화물-중형화물,기능정비,엔진 부품,키셋트,탈착,CAN-002641
union_standard_time,3508001,화물-중형화물,기능정비,엔진 부품,키셋트,교환,CAN-002640
union_standard_time,3508004,화물-중형화물,기능정비,전기 및 램프,크러쉬패드 배선,탈착,CAN-002611
union_standard_time,3508004,화물-중형화물,기능정비,전기 및 램프,크러쉬패드 배선,교환,CAN-002610
union_standard_time,3508006,화물-중형화물,기능정비,전기 및 램프,엔진룸배선,탈착,CAN-001923
union_standard_time,3508006,화물-중형화물,기능정비,전기 및 램프,엔진룸배선,교환,CAN-001922
union_standard_time,3508011,화물-중형화물,기능정비,전기 및 램프,뒷배선,탈착,CAN-000252
union_standard_time,3508011,화물-중형화물,기능정비,전기 및 램프,뒷배선,교환,CAN-000251
union_standard_time,3508015,화물-중형화물,기능정비,전기 및 램프,전체배선,탈착,CAN-002382
union_standard_time,3508015,화물-중형화물,기능정비,전기 및 램프,전체배선,교환,CAN-002381
union_standard_time,3508020,화물-중형화물,기능정비,엔진 부품,와이퍼 모터 및 링케이지,탈착,CAN-002192
union_standard_time,3508020,화물-중형화물,기능정비,엔진 부품,와이퍼 모터 및 링케이지,교환,CAN-002191
union_standard_time,3508024,화물-중형화물,소모품 및 하체정비,소모품,밧데리,탈착,CAN-000878
union_standard_time,3508024,화물-중형화물,소모품 및 하체정비,소모품,밧데리,교환,CAN-000877
union_standard_time,3509019,화물-중형화물,기능정비,전기 및 램프,컴비네이션 스위치,탈착,CAN-002519
union_standard_time,3509019,화물-중형화물,기능정비,전기 및 램프,컴비네이션 스위치,교환,CAN-002518
union_standard_time,3518001,화물-중형화물,기능정비,에어컨,에어컨 컨덴샤,탈착,CAN-001823
union_standard_time,3518001,화물-중형화물,기능정비,에어컨,에어컨 컨덴샤,교환,CAN-001822
union_standard_time,3518013,화물-중형화물,기능정비,에어컨,에어컨 컴프레샤,탈착,CAN-001825
union_standard_time,3518013,화물-중형화물,기능정비,에어컨,에어컨 컴프레샤,교환,CAN-001824
union_standard_time,3518016,화물-중형화물,기능정비,엔진 부품,라디에이터,탈착,CAN-000315
union_standard_time,3518016,화물-중형화물,기능정비,엔진 부품,라디에이터,교환,CAN-000314
union_standard_time,3518029,화물-중형화물,기능정비,엔진 부품,라디에이터 리저브탱크,탈착,CAN-000336
union_standard_time,3518029,화물-중형화물,기능정비,엔진 부품,라디에이터 리저브탱크,교환,CAN-000335
union_standard_time,3518030,화물-중형화물,기능정비,전기 및 램프,와셔탱크(앞),탈착,CAN-002186
union_standard_time,3518030,화물-중형화물,기능정비,전기 및 램프,와셔탱크(앞),교환,CAN-002185
union_standard_time,3518032,화물-중형화물,기능정비,엔진 부품,알터네이터,탈착,CAN-001675
union_standard_time,3518032,화물-중형화물,기능정비,엔진 부품,알터네이터,교환,CAN-001674
union_standard_time,3518033,화물-중형화물,기능정비,엔진 부품,스타팅모터,탈착,CAN-001360
union_standard_time,3518033,화물-중형화물,기능정비,엔진 부품,스타팅모터,교환,CAN-001359
union_standard_time,3519003,화물-중형화물,기능정비,에어컨,에어컨 파이프 NO.1,탈착,CAN-001833
